incident_id,date,country,customer_type,tracking_number,carrier,category,description,status,customer_email,satisfaction_score
TRF-000667,2024-10-28,ES,B2B,TRACK00000667,SEUR,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for SEUR,CLOSED,client667@example.com,3
TRF-000668,2024-10-29,ES,B2C,TRACK00000668,SEUR,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for SEUR,CLOSED,client668@example.com,3
TRF-000669,2024-10-30,US,B2C,TRACK00000669,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client669@example.com,3
TRF-000670,2024-10-31,US,B2B,TRACK00000670,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client670@example.com,4
TRF-000671,2024-11-01,US,B2B,TRACK00000671,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client671@example.com,4
TRF-000672,2024-11-02,ES,B2B,TRACK00000672,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client672@example.com,2
TRF-000673,2024-11-03,US,B2B,TRACK00000673,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client673@example.com,3
TRF-000674,2024-11-04,ES,B2B,TRACK00000674,SEUR,DAMAGE,Closed DAMAGE incident handled for SEUR,CLOSED,client674@example.com,2
TRF-000675,2024-11-05,US,B2C,TRACK00000675,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client675@example.com,3
TRF-000676,2024-11-06,ES,B2C,TRACK00000676,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client676@example.com,4
TRF-000677,2024-11-07,ES,B2C,TRACK00000677,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client677@example.com,2
TRF-000678,2024-11-08,ES,B2B,TRACK00000678,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client678@example.com,3
TRF-000679,2024-11-09,ES,B2B,TRACK00000679,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client679@example.com,2
TRF-000680,2024-11-10,US,B2B,TRACK00000680,DHL_US,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_US,CLOSED,client680@example.com,2
TRF-000681,2024-11-11,US,B2B,TRACK00000681,DHL_US,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_US,CLOSED,client681@example.com,2
TRF-000682,2024-11-12,US,B2B,TRACK00000682,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client682@example.com,4
TRF-000683,2024-11-13,ES,B2B,TRACK00000683,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client683@example.com,3
TRF-000684,2024-11-14,US,B2B,TRACK00000684,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client684@example.com,4
TRF-000685,2024-11-15,ES,B2C,TRACK00000685,DHL_ES,DAMAGE,Closed DAMAGE incident handled for DHL_ES,CLOSED,client685@example.com,3
TRF-000686,2024-11-16,ES,B2C,TRACK00000686,DHL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_ES,CLOSED,client686@example.com,3
TRF-000687,2024-11-17,US,B2C,TRACK00000687,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client687@example.com,3
TRF-000688,2024-11-18,US,B2C,TRACK00000688,FEDEX,DAMAGE,Closed DAMAGE incident handled for FEDEX,CLOSED,client688@example.com,2
TRF-000689,2024-11-19,ES,B2B,TRACK00000689,SEUR,LOST_PARCEL,Closed LOST_PARCEL incident handled for SEUR,CLOSED,client689@example.com,3
TRF-000690,2024-11-20,ES,B2C,TRACK00000690,MRW,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for MRW,CLOSED,client690@example.com,4
TRF-000691,2024-11-21,ES,B2B,TRACK00000691,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client691@example.com,4
TRF-000692,2024-11-22,US,B2C,TRACK00000692,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client692@example.com,3
TRF-000693,2024-11-23,ES,B2C,TRACK00000693,SEUR,LOST_PARCEL,Closed LOST_PARCEL incident handled for SEUR,CLOSED,client693@example.com,3
TRF-000694,2024-11-24,US,B2C,TRACK00000694,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client694@example.com,2
TRF-000695,2024-11-25,ES,B2B,TRACK00000695,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client695@example.com,4
TRF-000696,2024-11-26,ES,B2C,TRACK00000696,MRW,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for MRW,CLOSED,client696@example.com,4
TRF-000697,2024-11-27,US,B2C,TRACK00000697,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client697@example.com,2
TRF-000698,2024-11-28,US,B2C,TRACK00000698,DHL_US,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_US,CLOSED,client698@example.com,2
TRF-000699,2024-11-29,US,B2B,TRACK00000699,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client699@example.com,4
TRF-000700,2024-11-30,ES,B2B,TRACK00000700,DHL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_ES,CLOSED,client700@example.com,4
TRF-000701,2024-12-01,US,B2C,TRACK00000701,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client701@example.com,2
TRF-000702,2024-12-02,US,B2B,TRACK00000702,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client702@example.com,2
TRF-000703,2024-12-03,US,B2B,TRACK00000703,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client703@example.com,3
TRF-000704,2024-12-04,US,B2B,TRACK00000704,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client704@example.com,3
TRF-000705,2024-12-05,ES,B2B,TRACK00000705,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client705@example.com,4
TRF-000706,2024-12-06,ES,B2B,TRACK00000706,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client706@example.com,4
TRF-000707,2024-12-07,ES,B2C,TRACK00000707,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client707@example.com,3
TRF-000708,2024-12-08,ES,B2B,TRACK00000708,DHL_ES,DAMAGE,Closed DAMAGE incident handled for DHL_ES,CLOSED,client708@example.com,3
TRF-000709,2024-12-09,US,B2C,TRACK00000709,DHL_US,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_US,CLOSED,client709@example.com,4
TRF-000710,2024-12-10,US,B2C,TRACK00000710,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client710@example.com,3
TRF-000711,2024-12-11,ES,B2C,TRACK00000711,SEUR,LOST_PARCEL,Closed LOST_PARCEL incident handled for SEUR,CLOSED,client711@example.com,1
TRF-000712,2024-12-12,ES,B2C,TRACK00000712,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client712@example.com,2
TRF-000713,2024-12-13,US,B2B,TRACK00000713,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client713@example.com,2
TRF-000714,2024-12-14,ES,B2C,TRACK00000714,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client714@example.com,2
TRF-000715,2024-12-15,US,B2B,TRACK00000715,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client715@example.com,4
TRF-000716,2024-12-16,ES,B2B,TRACK00000716,MRW,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for MRW,CLOSED,client716@example.com,4
TRF-000717,2024-12-17,ES,B2B,TRACK00000717,SEUR,DAMAGE,Closed DAMAGE incident handled for SEUR,CLOSED,client717@example.com,3
TRF-000718,2024-12-18,US,B2C,TRACK00000718,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client718@example.com,3
TRF-000719,2024-12-19,ES,B2C,TRACK00000719,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client719@example.com,3
TRF-000720,2024-12-20,US,B2C,TRACK00000720,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client720@example.com,4
TRF-000721,2024-12-21,ES,B2C,TRACK00000721,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client721@example.com,4
TRF-000722,2024-12-22,US,B2B,TRACK00000722,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client722@example.com,4
TRF-000723,2024-12-23,US,B2C,TRACK00000723,DHL_US,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_US,CLOSED,client723@example.com,3
TRF-000724,2024-12-24,US,B2C,TRACK00000724,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client724@example.com,3
TRF-000725,2024-12-25,US,B2C,TRACK00000725,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client725@example.com,3
TRF-000726,2024-12-26,US,B2B,TRACK00000726,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client726@example.com,3
TRF-000727,2024-12-27,US,B2B,TRACK00000727,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client727@example.com,3
TRF-000728,2024-12-28,US,B2B,TRACK00000728,DHL_US,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_US,CLOSED,client728@example.com,2
TRF-000729,2024-12-29,US,B2C,TRACK00000729,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client729@example.com,2
TRF-000730,2024-12-30,US,B2C,TRACK00000730,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client730@example.com,4
TRF-000731,2024-12-31,US,B2C,TRACK00000731,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client731@example.com,3
TRF-000732,2025-01-01,US,B2B,TRACK00000732,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client732@example.com,3
TRF-000733,2025-01-02,ES,B2B,TRACK00000733,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client733@example.com,5
TRF-000734,2025-01-03,US,B2C,TRACK00000734,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client734@example.com,5
TRF-000735,2025-01-04,ES,B2C,TRACK00000735,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client735@example.com,3
TRF-000736,2025-01-05,US,B2B,TRACK00000736,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client736@example.com,3
TRF-000737,2025-01-06,ES,B2B,TRACK00000737,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client737@example.com,4
TRF-000738,2025-01-07,ES,B2C,TRACK00000738,SEUR,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for SEUR,CLOSED,client738@example.com,3
TRF-000739,2025-01-08,ES,B2C,TRACK00000739,MRW,LOST_PARCEL,Closed LOST_PARCEL incident handled for MRW,CLOSED,client739@example.com,3
TRF-000740,2025-01-09,ES,B2B,TRACK00000740,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client740@example.com,3
TRF-000741,2025-01-10,ES,B2C,TRACK00000741,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client741@example.com,3
TRF-000742,2025-01-11,ES,B2B,TRACK00000742,SEUR,DAMAGE,Closed DAMAGE incident handled for SEUR,CLOSED,client742@example.com,3
TRF-000743,2025-01-12,US,B2B,TRACK00000743,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client743@example.com,2
TRF-000744,2025-01-13,ES,B2B,TRACK00000744,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client744@example.com,3
TRF-000745,2025-01-14,ES,B2C,TRACK00000745,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client745@example.com,3
TRF-000746,2025-01-15,US,B2C,TRACK00000746,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client746@example.com,4
TRF-000747,2025-01-16,US,B2C,TRACK00000747,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client747@example.com,4
TRF-000748,2025-01-17,US,B2C,TRACK00000748,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client748@example.com,3
TRF-000749,2025-01-18,US,B2B,TRACK00000749,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client749@example.com,5
TRF-000750,2025-01-19,ES,B2B,TRACK00000750,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client750@example.com,4
TRF-000751,2025-01-20,US,B2B,TRACK00000751,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client751@example.com,3
TRF-000752,2025-01-21,US,B2C,TRACK00000752,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client752@example.com,1
TRF-000753,2025-01-22,ES,B2C,TRACK00000753,DHL_ES,DAMAGE,Closed DAMAGE incident handled for DHL_ES,CLOSED,client753@example.com,3
TRF-000754,2025-01-23,ES,B2C,TRACK00000754,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client754@example.com,3
TRF-000755,2025-01-24,US,B2B,TRACK00000755,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client755@example.com,5
TRF-000756,2025-01-25,ES,B2B,TRACK00000756,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client756@example.com,3
TRF-000757,2025-01-26,ES,B2C,TRACK00000757,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client757@example.com,3
TRF-000758,2025-01-27,ES,B2C,TRACK00000758,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client758@example.com,3
TRF-000759,2025-01-28,US,B2B,TRACK00000759,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client759@example.com,5
TRF-000760,2025-01-29,US,B2C,TRACK00000760,DHL_US,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_US,CLOSED,client760@example.com,3
TRF-000761,2025-01-30,ES,B2B,TRACK00000761,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client761@example.com,3
TRF-000762,2025-01-31,ES,B2B,TRACK00000762,MRW,DAMAGE,Closed DAMAGE incident handled for MRW,CLOSED,client762@example.com,4
TRF-000763,2025-02-01,ES,B2C,TRACK00000763,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client763@example.com,4
TRF-000764,2025-02-02,US,B2B,TRACK00000764,FEDEX,DAMAGE,Closed DAMAGE incident handled for FEDEX,CLOSED,client764@example.com,2
TRF-000765,2025-02-03,ES,B2B,TRACK00000765,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client765@example.com,4
TRF-000766,2025-02-04,ES,B2C,TRACK00000766,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client766@example.com,3
TRF-000767,2025-02-05,US,B2B,TRACK00000767,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client767@example.com,3
TRF-000768,2025-02-06,US,B2B,TRACK00000768,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client768@example.com,4
TRF-000769,2025-02-07,ES,B2C,TRACK00000769,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client769@example.com,4
TRF-000770,2025-02-08,ES,B2B,TRACK00000770,MRW,LOST_PARCEL,Closed LOST_PARCEL incident handled for MRW,CLOSED,client770@example.com,3
TRF-000771,2025-02-09,US,B2C,TRACK00000771,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client771@example.com,3
TRF-000772,2025-02-10,US,B2C,TRACK00000772,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client772@example.com,1
TRF-000773,2025-02-11,ES,B2B,TRACK00000773,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client773@example.com,3
TRF-000774,2025-02-12,US,B2B,TRACK00000774,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client774@example.com,4
TRF-000775,2025-02-13,US,B2B,TRACK00000775,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client775@example.com,3
TRF-000776,2025-02-14,ES,B2B,TRACK00000776,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client776@example.com,4
TRF-000777,2025-02-15,ES,B2B,TRACK00000777,DHL_ES,DAMAGE,Closed DAMAGE incident handled for DHL_ES,CLOSED,client777@example.com,3
TRF-000778,2025-02-16,US,B2C,TRACK00000778,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client778@example.com,2
TRF-000779,2025-02-17,US,B2B,TRACK00000779,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client779@example.com,4
TRF-000780,2025-02-18,ES,B2B,TRACK00000780,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client780@example.com,4
TRF-000781,2025-02-19,ES,B2C,TRACK00000781,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client781@example.com,5
TRF-000782,2025-02-20,US,B2C,TRACK00000782,FEDEX,DAMAGE,Closed DAMAGE incident handled for FEDEX,CLOSED,client782@example.com,3
TRF-000783,2025-02-21,ES,B2B,TRACK00000783,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client783@example.com,3
TRF-000784,2025-02-22,US,B2C,TRACK00000784,DHL_US,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_US,CLOSED,client784@example.com,2
TRF-000785,2025-02-23,ES,B2B,TRACK00000785,SEUR,DAMAGE,Closed DAMAGE incident handled for SEUR,CLOSED,client785@example.com,4
TRF-000786,2025-02-24,US,B2B,TRACK00000786,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client786@example.com,4
TRF-000787,2025-02-25,ES,B2B,TRACK00000787,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client787@example.com,3
TRF-000788,2025-02-26,US,B2C,TRACK00000788,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client788@example.com,4
TRF-000789,2025-02-27,ES,B2C,TRACK00000789,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client789@example.com,3
TRF-000790,2025-02-28,US,B2B,TRACK00000790,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client790@example.com,3
TRF-000791,2025-03-01,US,B2C,TRACK00000791,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client791@example.com,5
TRF-000792,2025-03-02,US,B2C,TRACK00000792,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client792@example.com,4
TRF-000793,2025-03-03,ES,B2C,TRACK00000793,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client793@example.com,2
TRF-000794,2025-03-04,ES,B2C,TRACK00000794,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client794@example.com,3
TRF-000795,2025-03-05,ES,B2B,TRACK00000795,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client795@example.com,5
TRF-000796,2025-03-06,US,B2C,TRACK00000796,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client796@example.com,4
TRF-000797,2025-03-07,ES,B2C,TRACK00000797,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client797@example.com,2
TRF-000798,2025-03-08,US,B2C,TRACK00000798,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client798@example.com,3
TRF-000799,2025-03-09,ES,B2C,TRACK00000799,SEUR,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for SEUR,CLOSED,client799@example.com,4
TRF-000800,2025-03-10,ES,B2B,TRACK00000800,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client800@example.com,3
